ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,GOOD_REPUTATION
5068644,F,0,1,0,9,5,4,2,5,0,2,1,0,1,0,Accountants,1.0,0,C,1
5068647,M,0,1,0,2,5,2,1,0,8,6,1,0,0,0,Drivers,1.0,0,X,1
5068648,M,0,1,0,2,5,2,1,0,8,6,1,0,0,0,Drivers,1.0,0,C,1
5068649,M,0,1,0,2,5,2,1,0,8,6,1,0,0,0,Drivers,1.0,0,X,1
5068650,M,0,1,0,2,5,2,1,0,8,6,1,0,0,0,Drivers,1.0,0,X,1
5068652,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,0,X,1
5068654,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,0,X,1
5068655,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,-44,0,1
5068657,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,0,C,1
5068658,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,0,C,1
5068659,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,-38,0,1
5068660,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,-21,0,1
5068662,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,-28,0,1
5068663,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,0,X,1
5068664,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,-46,X,1
5068665,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,-34,0,1
5068666,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,-46,0,1
5068667,F,1,1,0,9,5,4,2,5,2,4,1,0,0,0,Core staff,1.0,0,X,1
5068669,M,0,1,0,7,5,3,3,5,9,7,1,0,0,0,Core staff,2.0,0,C,1
5068670,M,0,1,0,7,5,3,3,5,9,7,1,0,0,0,Core staff,2.0,0,C,1
5068671,M,0,1,0,7,5,3,3,5,9,7,1,0,0,0,Core staff,2.0,0,0,1
5068675,M,1,1,1,6,5,2,3,5,5,2,1,1,1,0,Drivers,3.0,0,C,1
5068676,M,1,1,1,6,5,2,3,5,5,2,1,1,1,0,Drivers,3.0,0,X,1
5068677,M,1,1,1,6,5,2,3,5,5,2,1,1,1,0,Drivers,3.0,-3,C,1
5068678,M,1,1,1,6,5,2,3,5,5,2,1,1,1,0,Drivers,3.0,0,0,1
5068679,M,1,1,1,6,5,2,3,5,5,2,1,1,1,0,Drivers,3.0,0,C,1
5068680,M,1,1,1,6,5,2,3,5,5,2,1,1,1,0,Drivers,3.0,0,C,1
5068682,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,0,0,1
5068683,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,0,C,1
5068684,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,0,C,1
5068685,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,-2,0,1
5068686,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,0,0,1
5068687,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,0,C,1
5068688,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,-4,0,1
5068689,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,0,C,1
5068690,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,-5,0,1
5068691,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,0,C,0
5068692,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,-7,0,1
5068693,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,-7,0,1
5068694,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,0,C,1
5068695,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,-31,C,1
5068697,M,1,1,1,8,3,4,3,5,5,0,1,0,0,0,Laborers,3.0,0,C,1
5068698,M,1,1,1,8,3,4,3,5,5,0,1,0,0,0,Laborers,3.0,0,C,1
5068699,M,1,1,1,8,3,4,3,5,5,0,1,0,0,0,Laborers,3.0,0,0,1
5068705,F,1,1,0,0,5,2,3,5,6,0,1,0,0,0,Laborers,2.0,0,C,1
5068706,F,1,1,0,0,5,2,3,5,6,0,1,0,0,0,Laborers,2.0,-11,C,1
5068707,F,1,1,0,0,5,2,3,5,6,0,1,0,0,0,Laborers,2.0,0,C,1
5068708,F,1,1,0,0,5,2,3,5,6,0,1,0,0,0,Laborers,2.0,-11,C,1
5068709,F,1,1,0,0,5,2,3,5,6,0,1,0,0,0,Laborers,2.0,-20,0,1
5068710,F,1,1,0,0,5,2,3,5,6,0,1,0,0,0,Laborers,2.0,0,C,1
5068711,F,1,1,0,0,5,2,3,5,6,0,1,0,0,0,Laborers,2.0,0,0,1
5068712,F,1,1,0,0,5,2,3,5,6,0,1,0,0,0,Laborers,2.0,0,C,1
5068713,F,0,0,0,4,3,2,3,5,5,7,1,0,0,0,Laborers,2.0,0,C,1
5068714,F,0,0,0,4,3,2,3,5,5,7,1,0,0,0,Laborers,2.0,0,C,0
5068715,M,1,1,0,5,5,2,3,5,9,5,1,0,0,0,Laborers,2.0,-22,X,0
5068716,F,1,1,1,2,5,2,3,5,8,7,1,0,0,1,UNKOWN,3.0,-37,C,1
5068718,F,1,1,1,2,5,2,3,5,8,7,1,0,0,1,UNKOWN,3.0,0,0,1
5068719,F,1,1,1,2,5,2,3,5,8,7,1,0,0,1,UNKOWN,3.0,0,C,1
5068721,F,0,0,0,5,5,2,1,5,5,5,1,0,0,1,Cooking staff,1.0,0,0,1
5068722,F,0,0,0,5,5,2,1,5,5,5,1,0,0,1,Cooking staff,1.0,0,C,0
5068723,F,0,0,0,5,5,2,1,5,5,5,1,0,0,1,Cooking staff,1.0,0,C,1
5068724,F,0,0,0,5,5,2,1,5,5,5,1,0,0,1,Cooking staff,1.0,0,C,0
5068727,M,1,1,0,5,3,4,3,5,9,6,1,0,0,0,Laborers,2.0,-16,C,0
5068728,M,1,1,0,5,3,4,3,5,9,6,1,0,0,0,Laborers,2.0,0,C,1
5068729,M,1,1,0,5,3,4,3,5,9,6,1,0,0,0,Laborers,2.0,0,C,1
5068730,M,1,1,0,5,3,4,3,5,9,6,1,0,0,0,Laborers,2.0,-15,C,0
5068731,F,1,1,0,2,5,2,3,5,6,3,1,0,1,1,UNKOWN,2.0,0,X,1
5068732,F,1,1,0,2,5,2,3,5,6,3,1,0,1,1,UNKOWN,2.0,0,X,1
5068733,F,1,1,0,2,5,2,3,5,6,3,1,0,1,1,UNKOWN,2.0,0,C,1
5068734,M,1,1,1,6,5,2,3,5,9,4,1,0,0,0,Laborers,3.0,0,X,1
5068735,M,1,1,1,6,5,2,3,5,9,4,1,0,0,0,Laborers,3.0,0,0,1
5068736,M,1,1,1,6,5,2,3,5,9,4,1,0,0,0,Laborers,3.0,0,X,1
5068737,M,1,1,1,6,5,2,3,5,9,4,1,0,0,0,Laborers,3.0,0,X,1
5068738,M,1,1,1,6,5,2,3,5,9,4,1,0,0,0,Laborers,3.0,-14,X,1
5068739,M,1,1,1,6,5,2,3,5,9,4,1,0,0,0,Laborers,3.0,-9,X,1
5068740,F,0,1,0,6,3,4,2,5,0,8,1,0,0,0,UNKOWN,1.0,-12,X,1
5068742,F,0,1,0,6,3,4,2,5,0,8,1,0,0,0,UNKOWN,1.0,0,0,0
5068743,F,0,1,0,6,3,4,2,5,0,8,1,0,0,0,UNKOWN,1.0,0,X,1
5068744,F,0,1,3,7,3,2,1,5,7,1,1,0,0,0,Laborers,4.0,0,X,1
5068745,F,0,1,3,7,3,2,1,5,7,1,1,0,0,0,Laborers,4.0,-14,0,0
5068746,F,0,1,3,7,3,2,1,5,7,1,1,0,0,0,Laborers,4.0,-20,0,0
5068747,F,0,0,0,4,5,4,3,0,6,7,1,0,0,0,Accountants,2.0,0,0,1
5068748,F,0,0,0,4,5,4,3,0,6,7,1,0,0,0,Accountants,2.0,0,0,1
5068749,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,-18,C,0
5068750,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,0,C,1
5068751,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,-24,C,1
5068752,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,0,0,1
5068753,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,-18,C,1
5068754,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,0,0,1
5068755,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,-32,C,1
5068756,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,-32,C,1
5068757,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,0,C,1
5068758,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,0,C,1
5068759,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,0,C,1
5068760,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,-6,C,1
5068761,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,-14,C,1
5068762,F,0,1,0,2,3,2,3,5,3,3,1,0,0,0,Security staff,2.0,-34,C,1
5068763,F,0,1,0,9,5,2,3,5,3,2,1,0,0,0,Medicine staff,2.0,-3,C,1
5068764,F,0,1,0,9,5,2,3,5,3,2,1,0,0,0,Medicine staff,2.0,-12,C,1
5068765,F,0,1,0,9,5,2,3,5,3,2,1,0,0,0,Medicine staff,2.0,0,C,1
5068766,F,0,0,0,2,5,3,3,5,4,3,1,0,0,0,Core staff,2.0,0,0,1
5068768,F,0,0,0,2,5,3,3,5,4,3,1,0,0,0,Core staff,2.0,0,0,1
5068769,F,0,0,0,2,5,3,3,5,4,3,1,0,0,0,Core staff,2.0,-40,0,1
5068770,F,0,0,0,2,5,3,3,5,4,3,1,0,0,0,Core staff,2.0,-25,0,1
5068771,F,0,0,0,2,5,3,3,5,4,3,1,0,0,0,Core staff,2.0,-1,0,1
5068772,F,0,0,0,2,5,3,3,5,4,3,1,0,0,0,Core staff,2.0,0,X,1
5068773,F,0,0,0,2,5,3,3,5,4,3,1,0,0,0,Core staff,2.0,-23,0,1
5068774,F,0,0,0,2,5,3,3,5,4,3,1,0,0,0,Core staff,2.0,0,0,1
5068775,F,0,1,0,6,3,4,1,5,3,8,1,0,1,0,UNKOWN,1.0,0,C,1
5068776,F,0,1,0,6,3,4,1,5,3,8,1,0,1,0,UNKOWN,1.0,0,0,1
5068780,F,0,0,0,5,5,2,1,0,6,1,1,1,1,0,Private service staff,1.0,-19,C,1
5068782,F,0,0,0,5,5,2,1,0,6,1,1,1,1,0,Private service staff,1.0,-19,C,1
5068783,F,0,0,0,5,5,2,1,0,6,1,1,1,1,0,Private service staff,1.0,0,0,1
5068784,F,0,0,0,5,5,2,1,0,6,1,1,1,1,0,Private service staff,1.0,0,0,1
5068785,F,0,1,0,6,5,2,3,5,3,3,1,0,0,0,UNKOWN,2.0,0,0,1
5068786,F,0,1,0,6,5,2,3,5,3,3,1,0,0,0,UNKOWN,2.0,-3,C,1
5068787,F,0,1,0,6,5,2,3,5,3,3,1,0,0,0,UNKOWN,2.0,-7,X,1
5068788,F,0,1,0,6,5,2,3,5,3,3,1,0,0,0,UNKOWN,2.0,0,C,1
5068790,F,0,1,0,6,5,2,3,5,3,3,1,0,0,0,UNKOWN,2.0,-25,C,1
5068791,F,0,1,0,6,5,2,3,5,3,3,1,0,0,0,UNKOWN,2.0,0,0,1
5068794,M,0,0,0,2,5,3,1,0,8,2,1,1,1,0,UNKOWN,1.0,0,C,0
5068795,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,-11,0,0
5068796,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,-3,0,1
5068797,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,-3,0,1
5068799,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,0,X,1
5068800,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,-34,C,1
5068801,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,-6,0,1
5068802,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,-5,0,1
5068803,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,-16,C,1
5068804,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,0,C,1
5068805,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,0,C,1
5068806,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,-11,0,1
5068807,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,0,0,1
5068808,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,0,0,1
5068809,M,1,1,1,1,5,4,3,5,8,7,1,0,0,1,Accountants,3.0,0,X,1
5068810,F,0,1,0,8,3,2,3,5,5,3,1,0,0,0,UNKOWN,2.0,-15,0,0
5068811,F,0,1,0,8,3,2,3,5,5,3,1,0,0,0,UNKOWN,2.0,0,C,1
5068812,F,0,1,0,8,3,2,3,5,5,3,1,0,0,0,UNKOWN,2.0,-42,0,1
5068813,F,0,1,0,8,3,2,3,5,5,3,1,0,0,0,UNKOWN,2.0,0,C,1
5068814,F,0,1,0,8,3,2,3,5,5,3,1,0,0,0,UNKOWN,2.0,-28,0,0
5068815,F,0,1,0,8,3,2,3,5,5,3,1,0,0,0,UNKOWN,2.0,0,0,1
5068816,F,0,1,0,8,3,2,3,5,5,3,1,0,0,0,UNKOWN,2.0,-1,0,1
5068817,F,0,1,0,8,3,2,3,5,5,3,1,0,0,0,UNKOWN,2.0,-25,0,1
5068818,F,0,1,0,8,3,2,3,5,5,3,1,0,0,0,UNKOWN,2.0,0,C,1
5068819,F,0,1,0,8,3,2,3,5,5,3,1,0,0,0,UNKOWN,2.0,0,C,1
5068820,F,0,1,0,8,3,2,3,5,5,3,1,0,0,0,UNKOWN,2.0,-1,C,1
5068821,F,1,1,0,4,5,4,3,5,5,2,1,0,0,1,Drivers,2.0,-24,X,1
5068822,F,1,1,0,4,5,4,3,5,5,2,1,0,0,1,Drivers,2.0,0,X,1
5068823,F,1,1,0,4,5,4,3,5,5,2,1,0,0,1,Drivers,2.0,-4,X,1
5068824,F,1,1,0,4,5,4,3,5,5,2,1,0,0,1,Drivers,2.0,-2,X,1
5068826,F,1,1,0,4,5,4,3,5,5,2,1,0,0,1,Drivers,2.0,-20,X,1
5068827,F,1,1,0,4,5,4,3,5,5,2,1,0,0,1,Drivers,2.0,-11,X,1
5068828,F,1,1,0,4,5,4,3,5,5,2,1,0,0,1,Drivers,2.0,0,X,1
5068829,F,0,1,0,2,5,2,1,5,9,7,1,1,0,0,UNKOWN,1.0,-13,C,1
5068830,F,0,1,1,4,3,2,3,4,6,5,1,0,0,1,Sales staff,3.0,-11,0,1
5068831,F,0,1,1,4,3,2,3,4,6,5,1,0,0,1,Sales staff,3.0,0,0,1
5068832,F,0,1,1,4,3,2,3,4,6,5,1,0,0,1,Sales staff,3.0,-5,0,1
5068833,F,0,1,1,4,3,2,3,4,6,5,1,0,0,1,Sales staff,3.0,-6,0,1
5068834,F,0,1,1,4,3,2,3,4,6,5,1,0,0,1,Sales staff,3.0,-35,0,1
5068835,F,0,1,0,7,3,2,2,5,1,8,1,0,0,1,UNKOWN,1.0,0,X,1
5068836,F,0,1,0,7,3,2,2,5,1,8,1,0,0,1,UNKOWN,1.0,-52,X,1
5068838,F,0,1,0,7,3,2,2,5,1,8,1,0,0,1,UNKOWN,1.0,-30,X,1
5068839,F,0,1,0,7,3,2,2,5,1,8,1,0,0,1,UNKOWN,1.0,0,X,1
5068841,F,0,1,0,2,5,2,1,5,0,1,1,1,1,0,Secretaries,1.0,0,C,1
5068842,F,0,1,0,2,5,2,1,5,0,1,1,1,1,0,Secretaries,1.0,-8,X,1
5068843,F,0,1,0,2,5,2,1,5,0,1,1,1,1,0,Secretaries,1.0,0,0,1
5068844,F,0,1,0,2,5,2,1,5,0,1,1,1,1,0,Secretaries,1.0,0,X,1
5068845,F,0,1,0,2,5,2,1,5,0,1,1,1,1,0,Secretaries,1.0,-3,X,1
5068848,F,0,1,0,1,3,2,3,5,2,8,1,0,0,0,UNKOWN,2.0,0,C,1
5068849,F,0,1,0,1,3,2,3,5,2,8,1,0,0,0,UNKOWN,2.0,0,C,1
5068850,F,0,1,0,1,3,2,3,5,2,8,1,0,0,0,UNKOWN,2.0,0,C,1
5068851,F,0,1,0,1,3,2,3,5,2,8,1,0,0,0,UNKOWN,2.0,-2,C,1
5068852,M,0,1,0,4,5,2,1,5,1,5,1,0,0,0,Laborers,1.0,0,C,1
5068853,M,0,1,0,4,5,2,1,5,1,5,1,0,0,0,Laborers,1.0,0,C,0
5068854,M,0,1,0,4,5,2,1,5,1,5,1,0,0,0,Laborers,1.0,0,C,1
5068855,M,1,1,1,5,5,2,3,5,8,3,1,0,0,0,Laborers,3.0,0,0,0
5068857,M,0,1,1,2,3,2,2,5,6,5,1,0,0,0,Security staff,2.0,-50,X,1
5068858,M,0,1,1,2,3,2,2,5,6,5,1,0,0,0,Security staff,2.0,0,C,1
5068862,M,0,1,1,2,3,2,2,5,6,5,1,0,0,0,Security staff,2.0,0,X,1
5068863,M,0,1,1,2,3,2,2,5,6,5,1,0,0,0,Security staff,2.0,0,0,1
5068864,M,0,1,1,2,3,2,2,5,6,5,1,0,0,0,Security staff,2.0,-50,X,1
5068865,M,0,1,0,5,5,2,3,5,9,7,1,1,1,1,Low-skill Laborers,2.0,0,0,0
5068866,F,1,1,0,9,3,2,3,5,1,8,1,0,0,1,UNKOWN,2.0,0,X,1
5068868,F,1,1,0,9,3,2,3,5,1,8,1,0,0,1,UNKOWN,2.0,0,0,1
5068869,F,1,1,0,9,3,2,3,5,1,8,1,0,0,1,UNKOWN,2.0,0,0,1
5068873,F,0,1,1,1,5,2,3,5,9,2,1,0,0,0,UNKOWN,3.0,0,C,0
5068875,F,0,0,1,1,5,2,3,0,8,1,1,0,1,1,Core staff,3.0,0,C,1
5068878,F,0,0,1,1,5,2,3,0,8,1,1,0,1,1,Core staff,3.0,0,X,0
5068879,F,0,0,1,1,5,2,3,0,8,1,1,0,1,1,Core staff,3.0,0,C,0
5068880,F,0,0,1,1,5,2,3,0,8,1,1,0,1,1,Core staff,3.0,-7,X,1
5068881,F,0,0,1,1,5,2,3,0,8,1,1,0,1,1,Core staff,3.0,-11,X,1
5068882,F,0,0,1,1,5,2,3,0,8,1,1,0,1,1,Core staff,3.0,0,0,1
5068883,F,0,0,1,1,5,2,3,0,8,1,1,0,1,1,Core staff,3.0,-13,X,1
5068884,F,0,1,0,6,5,4,2,5,2,0,1,0,0,0,UNKOWN,1.0,0,C,1
5068885,F,0,1,0,7,5,2,3,5,0,1,1,0,0,0,Medicine staff,2.0,-3,C,0
5068886,F,0,1,0,7,5,2,3,5,0,1,1,0,0,0,Medicine staff,2.0,-38,C,1
5068888,F,0,1,0,7,5,2,3,5,0,1,1,0,0,0,Medicine staff,2.0,0,C,1
5068889,F,0,1,0,7,5,2,3,5,0,1,1,0,0,0,Medicine staff,2.0,0,X,1
5068890,F,0,1,0,7,5,2,3,5,0,1,1,0,0,0,Medicine staff,2.0,-7,C,0
5068891,F,0,1,0,7,5,2,3,5,0,1,1,0,0,0,Medicine staff,2.0,0,0,1
5068892,F,0,1,0,7,5,2,3,5,0,1,1,0,0,0,Medicine staff,2.0,0,C,1
5068893,F,0,1,0,7,5,2,3,5,0,1,1,0,0,0,Medicine staff,2.0,0,C,0
5068894,M,1,1,0,2,5,2,3,5,2,4,1,1,0,0,Laborers,2.0,-11,0,0
5068895,M,1,1,0,2,5,2,3,5,2,4,1,1,0,0,Laborers,2.0,-14,C,1
5068896,M,1,1,0,2,5,2,3,5,2,4,1,1,0,0,Laborers,2.0,0,0,0
5068897,M,1,1,0,2,5,2,3,5,2,4,1,1,0,0,Laborers,2.0,-9,C,1
5068898,M,1,1,0,2,5,2,3,5,2,4,1,1,0,0,Laborers,2.0,0,0,1
5068899,M,1,1,0,2,5,2,3,5,2,4,1,1,0,0,Laborers,2.0,-28,C,1
5068900,M,0,0,0,7,5,2,1,3,8,7,1,0,0,0,Laborers,1.0,-14,0,1
5068901,M,0,0,0,7,5,2,1,3,8,7,1,0,0,0,Laborers,1.0,-29,X,1
5068902,M,0,0,0,7,5,2,1,3,8,7,1,0,0,0,Laborers,1.0,-13,X,1
5068903,M,0,0,0,7,5,2,1,3,8,7,1,0,0,0,Laborers,1.0,0,0,1
5068905,F,1,1,1,4,3,2,3,5,5,1,1,0,0,0,Sales staff,3.0,0,X,1
5068906,F,1,1,1,4,3,2,3,5,5,1,1,0,0,0,Sales staff,3.0,0,0,1
5068907,F,1,1,1,4,3,2,3,5,5,1,1,0,0,0,Sales staff,3.0,0,X,1
5068908,F,1,1,1,4,3,2,3,5,5,1,1,0,0,0,Sales staff,3.0,-16,0,1
5068909,F,1,1,1,4,3,2,3,5,5,1,1,0,0,0,Sales staff,3.0,0,0,1
5068911,F,0,0,1,4,5,2,3,5,5,4,1,0,0,0,Drivers,3.0,-3,C,0
5068912,F,0,0,1,4,5,2,3,5,5,4,1,0,0,0,Drivers,3.0,-16,C,0
5068913,F,0,0,1,4,5,2,3,5,5,4,1,0,0,0,Drivers,3.0,0,C,0
5068914,F,0,0,1,4,5,2,3,5,5,4,1,0,0,0,Drivers,3.0,-11,X,1
5068915,F,0,1,1,1,5,2,3,5,6,2,1,0,0,0,Core staff,3.0,0,C,1
5068916,F,0,1,1,1,5,2,3,5,6,2,1,0,0,0,Core staff,3.0,0,C,1
5068917,F,0,1,1,1,5,2,3,5,6,2,1,0,0,0,Core staff,3.0,0,C,1
5068918,F,0,1,1,1,5,2,3,5,6,2,1,0,0,0,Core staff,3.0,-22,C,1
5068919,F,0,1,1,1,5,2,3,5,6,2,1,0,0,0,Core staff,3.0,0,C,1
5068920,F,0,1,1,1,5,2,3,5,6,2,1,0,0,0,Core staff,3.0,0,C,1
5068921,F,0,1,1,1,5,2,3,5,6,2,1,0,0,0,Core staff,3.0,0,0,1
5068922,F,0,1,1,1,5,2,3,5,6,2,1,0,0,0,Core staff,3.0,0,X,1
5068923,F,0,1,0,9,5,2,3,5,3,6,1,0,0,0,High skill tech staff,2.0,-41,C,1
5068924,F,1,1,0,0,3,2,2,5,2,8,1,0,1,0,UNKOWN,1.0,-13,0,1
5068925,F,1,1,0,0,3,2,2,5,2,8,1,0,1,0,UNKOWN,1.0,0,0,1
5068926,F,1,1,0,0,3,2,2,5,2,8,1,0,1,0,UNKOWN,1.0,0,C,1
5068927,F,0,0,0,8,5,2,3,2,9,6,1,1,1,0,Sales staff,2.0,0,C,1
5068928,F,0,0,0,8,5,2,3,2,9,6,1,1,1,0,Sales staff,2.0,0,0,1
5068929,F,0,0,0,8,5,2,3,2,9,6,1,1,1,0,Sales staff,2.0,0,C,1
5068930,F,0,0,0,8,5,2,3,2,9,6,1,1,1,0,Sales staff,2.0,0,C,1
5068931,F,0,0,0,8,5,2,3,2,9,6,1,1,1,0,Sales staff,2.0,0,C,1
5068932,F,0,0,0,8,5,2,3,2,9,6,1,1,1,0,Sales staff,2.0,-5,C,1
5068933,F,0,0,0,8,5,2,3,2,9,6,1,1,1,0,Sales staff,2.0,0,C,1
5068934,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,-33,1,0
5068935,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,-33,1,0
5068936,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,-33,1,0
5068937,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,-33,1,0
5068940,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,0,1,0
5068943,F,0,1,0,4,5,4,3,5,3,1,1,0,0,0,UNKOWN,2.0,-9,X,1
5068946,F,0,1,0,4,5,4,3,5,3,1,1,0,0,0,UNKOWN,2.0,0,X,1
5068947,F,0,1,0,4,5,4,3,5,3,1,1,0,0,0,UNKOWN,2.0,-9,X,1
5068948,F,0,1,0,4,5,4,3,5,3,1,1,0,0,0,UNKOWN,2.0,0,X,1
5068949,F,0,1,0,4,5,4,3,5,3,1,1,0,0,0,UNKOWN,2.0,-9,X,1
5068950,F,0,1,0,4,5,4,3,5,3,1,1,0,0,0,UNKOWN,2.0,-5,X,1
5068951,F,0,0,0,2,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,X,1
5068952,M,0,0,0,5,5,4,1,5,9,7,1,1,1,0,Managers,1.0,0,X,1
5068953,M,0,0,0,5,5,4,1,5,9,7,1,1,1,0,Managers,1.0,0,C,1
5068954,M,0,0,0,5,5,4,1,5,9,7,1,1,1,0,Managers,1.0,-8,X,1
5068955,M,0,0,0,5,5,4,1,5,9,7,1,1,1,0,Managers,1.0,-24,X,1
5068957,F,1,1,0,8,3,4,3,5,0,0,1,0,1,0,UNKOWN,2.0,0,C,1
5068959,F,1,1,0,8,3,4,3,5,0,0,1,0,1,0,UNKOWN,2.0,0,1,0
5068962,M,1,0,0,6,5,4,3,5,5,2,1,0,0,0,UNKOWN,2.0,-4,C,1
5068963,M,1,0,0,6,5,4,3,5,5,2,1,0,0,0,UNKOWN,2.0,0,0,0
5068964,M,1,0,0,6,5,4,3,5,5,2,1,0,0,0,UNKOWN,2.0,0,C,1
5068966,M,1,1,1,5,5,2,3,5,5,5,1,0,0,0,Drivers,3.0,-21,0,1
5068967,M,1,1,1,5,5,2,3,5,5,5,1,0,0,0,Drivers,3.0,-4,C,0
5068968,M,1,1,1,5,5,2,3,5,5,5,1,0,0,0,Drivers,3.0,-21,0,1
5068971,F,0,1,0,8,5,4,1,5,3,4,1,0,1,1,Managers,1.0,-41,X,1
5068972,F,0,1,0,8,5,4,1,5,3,4,1,0,1,1,Managers,1.0,0,0,1
5068973,F,0,1,0,8,5,4,1,5,3,4,1,0,1,1,Managers,1.0,0,0,1
5068974,F,0,1,0,8,5,4,1,5,3,4,1,0,1,1,Managers,1.0,-30,X,1
5068975,F,0,1,0,8,5,4,1,5,3,4,1,0,1,1,Managers,1.0,-25,X,1
5068976,F,0,1,0,8,5,4,1,5,3,4,1,0,1,1,Managers,1.0,0,0,1
5068978,M,1,0,0,4,5,2,1,0,8,5,1,0,0,0,Laborers,1.0,0,0,1
5068979,M,1,0,0,4,5,2,1,0,8,5,1,0,0,0,Laborers,1.0,0,C,0
5068980,M,1,0,0,4,5,2,1,0,8,5,1,0,0,0,Laborers,1.0,0,X,1
5068981,M,1,0,0,4,5,2,1,0,8,5,1,0,0,0,Laborers,1.0,0,0,1
