,Unnamed: 0,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,SAFE
25799,217471,5045762,F,1,0,0,8,5,4,3,5,2,5,1,0,1,0,Medicine staff,2.0,0,X,1
25800,313577,5061523,F,0,1,0,5,5,2,3,5,2,4,1,0,0,0,Cleaning staff,2.0,0,0,1
25801,157042,5036168,F,0,1,0,8,5,2,3,5,2,1,1,0,0,0,,2.0,-39,X,1
25802,110224,5026181,M,1,1,0,2,5,2,3,5,2,0,1,1,0,0,Laborers,2.0,0,X,1
25803,92703,5024350,M,1,1,0,9,3,2,3,0,4,4,1,0,0,0,Drivers,2.0,-13,X,1
25804,554382,5105982,M,0,0,0,7,5,2,3,5,5,7,1,1,1,0,Drivers,2.0,0,C,1
25805,28795,5010513,F,1,1,1,4,3,2,3,5,6,1,1,0,0,0,Laborers,3.0,-12,X,1
25806,556486,5106103,M,1,1,2,6,5,2,3,5,9,2,1,0,0,0,,4.0,0,C,1
25807,261734,5052838,F,1,0,1,1,3,2,3,5,8,2,1,0,0,1,,3.0,0,0,1
25808,32402,5010742,F,0,1,0,4,5,2,3,5,7,1,1,1,0,0,Waiters/barmen staff,2.0,-40,X,1
25809,436888,5089765,M,1,1,2,7,5,2,3,5,8,3,1,1,0,0,Laborers,4.0,0,0,1
25810,777450,5149055,F,0,1,0,1,3,2,3,5,4,3,1,1,1,0,,2.0,0,C,1
25811,586242,5114327,F,0,0,0,2,5,2,3,5,6,1,1,1,1,0,High skill tech staff,2.0,-12,X,1
25812,170178,5139649,F,0,1,0,2,3,2,3,3,7,4,1,0,1,0,Sales staff,2.0,0,X,1
25813,213452,5045519,F,0,1,0,5,5,4,1,5,9,4,1,1,1,0,Secretaries,1.0,0,0,1
25814,716880,5142901,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,,2.0,-38,0,1
25815,107652,5025199,M,0,1,0,8,5,2,3,5,7,1,1,0,0,0,Core staff,2.0,0,C,1
25816,459423,5091224,F,0,1,3,2,5,2,3,5,5,5,1,0,0,0,Laborers,5.0,0,C,1
25817,473182,5092012,F,0,0,0,1,3,4,3,0,2,5,1,0,0,0,Accountants,2.0,-33,X,1
25818,641676,5125247,M,0,1,1,7,5,4,1,0,7,5,1,1,0,1,Laborers,2.0,-10,C,1
25819,24194,5010244,M,1,1,0,7,5,2,3,5,2,6,1,0,0,0,Laborers,2.0,0,C,1
25820,526871,5118511,F,1,0,2,8,5,4,3,5,6,3,1,1,1,0,Managers,4.0,0,C,1
25821,210622,5045245,F,1,1,1,8,3,2,3,5,6,4,1,0,1,0,Sales staff,3.0,-47,X,1
25822,602270,5116057,F,0,0,0,7,5,4,1,1,3,6,1,0,0,0,Sales staff,1.0,0,0,1
25823,213609,5045530,F,0,1,0,1,3,2,2,5,0,8,1,0,0,0,,1.0,0,C,1
25824,85146,5023898,F,0,0,1,0,3,2,3,5,3,8,1,0,0,0,,3.0,0,0,1
25825,212796,5045466,F,0,0,0,8,5,4,1,1,6,4,1,1,0,0,Medicine staff,1.0,-11,C,1
25826,543361,5105357,F,0,1,0,4,5,2,3,5,2,6,1,0,1,0,,2.0,-12,0,1
25827,87807,5024045,F,1,1,1,4,5,4,3,5,7,2,1,0,0,0,Accountants,3.0,0,C,1
25828,18366,5009885,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,,2.0,-26,X,1
25829,637730,5118528,F,0,1,0,5,3,4,3,5,0,7,1,0,0,0,,2.0,0,0,1
25830,62218,5022518,F,0,1,0,7,3,2,2,5,1,8,1,0,1,0,,1.0,0,X,1
25831,515930,5099816,F,0,1,0,0,3,2,3,5,1,8,1,0,0,0,,2.0,0,C,1
25832,51026,5021863,F,1,1,1,8,5,4,2,5,3,7,1,0,1,1,,2.0,-24,C,1
25833,77297,5023412,F,0,1,0,1,3,2,3,5,1,8,1,0,0,0,,2.0,0,C,1
25834,623694,5117414,F,0,0,0,1,5,4,3,5,6,8,1,0,1,0,Core staff,2.0,0,C,1
25835,617955,5117025,F,1,1,0,2,3,2,3,5,1,8,1,0,0,0,,2.0,0,C,1
25836,157458,5036295,F,1,1,0,2,5,2,3,5,3,4,1,0,0,0,Sales staff,2.0,0,0,1
25837,417675,5088470,F,0,1,0,1,3,2,3,5,0,8,1,0,0,0,,2.0,-2,C,1
25838,268830,5053291,M,0,1,0,4,5,2,3,5,7,2,1,0,0,0,Laborers,2.0,-12,X,1
25839,394802,5069209,F,1,1,0,2,3,4,3,5,2,8,1,0,0,0,,2.0,0,C,1
25840,356738,5067001,M,1,1,0,6,5,2,3,5,2,0,1,0,1,0,Laborers,2.0,0,C,1
25841,110246,5026189,M,1,1,0,8,3,2,3,5,3,6,1,1,0,0,Laborers,2.0,-31,X,1
25842,172601,5146581,M,1,1,0,2,5,2,3,0,4,2,1,0,0,0,Core staff,2.0,0,C,1
25843,660018,5126359,M,0,0,1,4,5,4,3,5,7,7,1,0,1,0,,3.0,0,0,1
25844,513164,5097068,M,1,1,1,8,3,4,3,5,4,4,1,0,1,0,Managers,3.0,0,C,1
25845,267271,5053197,F,0,1,0,8,5,4,3,5,5,1,1,1,1,0,Accountants,2.0,0,C,1
25846,44248,5021464,F,1,1,1,5,5,4,3,5,8,6,1,0,0,0,Core staff,3.0,0,X,1
25847,331447,5062367,F,1,1,0,6,5,2,3,5,8,6,1,1,1,0,Core staff,2.0,0,C,1
25848,234012,5047808,F,1,0,0,1,5,4,3,5,6,3,1,1,1,0,Sales staff,2.0,0,C,1
25849,242447,5048326,M,0,1,0,2,5,2,1,5,9,7,1,1,0,0,Security staff,1.0,-38,X,1
25850,40498,5021248,F,0,1,0,2,3,4,3,5,0,8,1,0,0,0,,2.0,0,0,1
25851,1480,5008899,F,0,1,0,8,3,2,1,1,5,2,1,0,0,0,Laborers,1.0,-15,C,1
25852,367642,5067556,F,0,1,0,2,3,2,3,5,2,0,1,0,0,0,Laborers,2.0,0,C,1
25853,275638,5053732,F,0,1,0,1,5,2,2,5,3,0,1,0,1,0,Core staff,1.0,0,0,1
25854,401308,5078787,F,0,1,0,8,5,2,2,5,2,2,1,0,1,0,Waiters/barmen staff,1.0,0,C,1
25855,584214,5114189,M,1,0,0,1,3,4,3,5,4,8,1,0,0,0,,2.0,-21,X,1
25856,38367,5018433,M,1,1,1,1,5,2,3,5,3,7,1,0,0,0,Drivers,3.0,-22,X,1
25857,62920,5022561,F,0,1,1,7,5,4,3,5,7,5,1,0,0,0,Sales staff,3.0,0,C,1
25858,326778,5062167,F,0,1,0,2,3,2,2,5,0,8,1,0,0,0,,1.0,0,C,1
25859,297759,5058246,F,0,1,0,0,5,4,3,5,7,7,1,1,1,0,Core staff,2.0,0,C,1
25860,55258,5022118,M,0,1,0,8,5,2,3,5,2,5,1,0,0,0,Laborers,2.0,0,C,1
25861,192721,5041469,F,1,0,0,5,3,2,2,5,5,0,1,0,0,0,Core staff,1.0,0,X,1
25862,618906,5117088,M,1,0,0,7,3,2,2,5,2,0,1,0,0,0,,1.0,0,C,1
25863,399144,5069479,F,0,1,0,4,5,4,3,5,3,0,1,1,1,0,Core staff,2.0,-29,X,1
25864,622118,5117286,M,1,1,1,5,5,4,3,5,6,4,1,0,0,0,Managers,3.0,0,C,1
25865,256178,5051164,F,0,0,0,6,5,2,3,5,6,7,1,0,0,0,,2.0,0,C,1
25866,81012,5023630,F,0,1,0,8,3,2,2,5,6,7,1,1,1,1,Core staff,1.0,0,C,1
25867,774321,5105056,M,1,0,0,7,3,4,1,4,8,7,1,0,1,1,High skill tech staff,1.0,0,C,1
25868,345383,5065723,F,0,1,1,6,5,2,3,5,4,0,1,0,0,0,Private service staff,3.0,0,C,1
25869,409016,5085780,M,0,1,0,8,3,2,3,5,3,1,1,0,0,0,Managers,2.0,0,0,1
25870,641302,5125223,F,0,1,1,0,5,2,1,5,3,0,1,1,1,0,Managers,2.0,0,0,1
25871,345334,5065722,F,0,1,1,6,5,2,3,5,4,0,1,0,0,0,Private service staff,3.0,0,X,1
25872,573587,5113470,M,0,1,0,8,5,4,1,5,8,2,1,0,0,0,Core staff,1.0,-33,X,1
25873,622959,5117338,F,0,0,0,7,5,2,3,5,9,8,1,0,0,0,,2.0,0,C,1
25874,54342,5022068,F,0,1,0,0,5,2,3,5,2,5,1,1,0,0,Sales staff,2.0,-7,X,1
25875,348316,5066433,M,0,1,0,5,5,2,3,5,4,2,1,0,0,1,Sales staff,2.0,0,C,1
25876,473903,5092047,F,0,1,1,2,5,2,3,5,8,3,1,0,0,0,,3.0,-11,C,1
25877,659109,5126322,F,0,0,0,8,5,2,3,5,3,4,1,1,1,0,High skill tech staff,2.0,0,C,1
25878,31888,5010694,M,0,0,0,6,3,3,3,0,7,7,1,0,0,0,,2.0,0,C,1
25879,624181,5117458,M,0,1,0,2,5,2,3,5,6,2,1,1,1,0,Laborers,2.0,0,1,0
25880,614472,5116792,F,0,1,0,0,5,2,3,5,2,2,1,1,1,0,Managers,2.0,0,0,1
25881,682068,5135937,F,0,1,0,1,5,2,1,5,9,4,1,0,1,0,Sales staff,1.0,0,0,1
25882,709630,5142517,F,0,1,1,4,5,2,3,5,4,7,1,0,0,0,Cooking staff,3.0,0,0,1
25883,87310,5024010,F,1,1,0,1,3,4,3,5,1,8,1,0,0,0,,2.0,0,C,1
25884,476438,5092241,F,0,0,0,2,5,2,3,5,1,3,1,0,0,0,,2.0,0,C,1
25885,221840,5046032,F,1,1,0,1,3,2,3,5,1,8,1,0,0,0,,2.0,0,C,1
25886,117685,5028544,M,0,1,0,1,3,3,3,1,8,7,1,0,0,0,Laborers,2.0,-31,C,1
25887,293323,5054755,F,0,1,0,0,5,2,3,5,2,0,1,1,0,0,Cleaning staff,2.0,0,0,1
25888,749341,5149100,F,0,1,0,0,3,2,3,5,1,8,1,0,0,0,,2.0,0,0,1
25889,475184,5092148,F,0,1,0,8,3,2,3,5,2,8,1,0,0,0,,2.0,-21,0,1
25890,599699,5115939,F,0,1,0,0,5,2,3,5,9,7,1,1,1,0,Medicine staff,2.0,0,1,0
25891,466380,5091613,M,1,1,0,5,5,2,3,5,9,2,1,1,1,0,Laborers,2.0,-14,X,1
25892,296850,5056176,F,0,1,2,0,5,2,3,5,9,7,1,0,0,0,Sales staff,4.0,0,C,1
25893,41860,5021335,F,0,1,0,0,5,4,3,5,3,1,1,0,0,0,Cooking staff,2.0,-33,X,1
25894,549173,5105690,M,1,1,0,5,5,4,1,3,9,7,1,0,0,0,Drivers,1.0,0,0,1
25895,639565,5118632,F,0,0,0,2,5,2,2,5,0,6,1,0,0,0,Cleaning staff,1.0,0,X,1
25896,360195,5067196,M,0,0,1,9,5,2,3,0,7,5,1,0,0,0,Drivers,3.0,0,X,1
25897,216005,5045669,F,0,1,0,5,5,2,3,5,5,1,1,1,1,0,Managers,2.0,0,X,1
25898,700339,5139955,M,1,1,0,2,5,4,3,5,8,7,1,1,1,0,Managers,2.0,-18,X,1
25899,550926,5105779,F,1,0,1,5,3,4,3,5,8,4,1,1,0,0,Accountants,3.0,-15,X,1
25900,622384,5117299,M,0,1,2,1,5,2,3,5,1,0,1,0,1,0,Laborers,4.0,0,C,1
25901,319958,5061830,F,0,1,0,1,3,2,3,5,0,8,1,0,0,0,,2.0,0,C,1
25902,496484,5095925,F,0,0,0,0,3,2,3,5,1,8,1,0,1,0,,2.0,-10,X,1
25903,482201,5094883,M,0,1,0,9,3,2,1,0,9,5,1,0,0,0,Managers,1.0,0,0,1
25904,521302,5117585,F,0,0,0,2,5,4,3,5,3,1,1,1,0,0,Accountants,2.0,0,0,1
25905,477736,5092305,M,0,1,0,8,5,2,3,5,2,2,1,0,1,0,Laborers,2.0,0,X,1
25906,203177,5042084,F,1,0,0,8,3,4,3,5,2,4,1,0,1,0,Accountants,2.0,0,C,1
25907,340723,5065402,F,0,1,2,2,5,2,3,5,7,1,1,0,1,0,Laborers,4.0,0,X,1
25908,79415,5023526,F,0,1,0,8,3,2,3,5,1,0,1,0,0,0,High skill tech staff,2.0,0,0,1
25909,528870,5100256,M,0,1,1,7,5,2,3,5,4,4,1,1,1,0,Laborers,3.0,0,X,1
25910,160586,5036611,F,1,0,0,2,5,2,3,5,2,0,1,0,0,0,,2.0,0,C,1
25911,711828,5142649,M,1,0,0,4,5,2,3,5,3,3,1,0,1,0,Laborers,2.0,-21,X,1
25912,253934,5051009,F,0,0,1,7,3,2,3,5,9,2,1,1,1,1,Realty agents,3.0,0,0,1
25913,552218,5105868,F,0,0,0,5,5,2,3,5,1,0,1,0,0,0,Laborers,2.0,0,0,1
25914,445315,5114403,F,0,0,0,4,5,4,3,5,8,6,1,1,1,0,Core staff,2.0,-4,C,1
25915,349548,5066508,F,0,1,0,4,5,2,1,5,3,0,1,0,1,0,Private service staff,1.0,-42,X,1
25916,639403,5118618,F,0,0,0,8,3,4,1,5,4,1,1,0,0,0,Sales staff,1.0,0,C,1
25917,413453,5087535,M,0,1,0,0,3,4,1,5,9,4,1,0,1,0,Laborers,1.0,0,X,1
25918,674355,5135478,F,1,0,0,0,3,2,2,5,3,8,1,0,0,0,,1.0,-45,C,1
25919,18997,5009927,M,1,1,0,9,5,4,3,5,2,0,1,0,0,0,Laborers,2.0,0,0,1
25920,497206,5095979,F,1,0,0,7,3,2,3,0,4,6,1,1,0,0,High skill tech staff,2.0,0,C,1
25921,145718,5033707,F,0,1,0,2,3,2,3,5,4,3,1,0,0,0,Laborers,2.0,0,C,1
25922,221419,5046010,F,0,1,0,1,5,2,3,5,8,7,1,0,0,0,Cooking staff,2.0,-35,C,1
25923,414237,5087689,F,0,1,0,0,3,4,2,5,0,8,1,0,0,0,,1.0,-5,C,1
25924,30190,5010591,M,1,1,1,5,5,2,3,5,4,2,1,0,0,0,Managers,3.0,-21,X,1
25925,351986,5066682,F,0,1,2,0,5,2,3,5,4,0,1,0,1,0,,4.0,0,0,1
25926,678840,5135745,M,0,1,2,1,5,2,3,5,7,1,1,0,0,0,Laborers,4.0,0,X,1
25927,562517,5112737,M,1,1,0,8,5,4,3,5,3,2,1,0,0,0,Drivers,2.0,0,C,1
25928,414497,5087775,F,0,0,0,0,3,2,3,5,6,4,1,0,0,0,Laborers,2.0,0,0,1
25929,452037,5090615,F,1,0,0,1,3,2,3,5,0,8,1,0,1,0,,2.0,0,X,1
25930,1972,5008929,F,0,1,0,8,3,2,1,1,5,2,1,0,0,0,Laborers,1.0,0,C,1
25931,152640,5033950,M,1,1,0,7,5,2,3,5,2,5,1,0,0,0,Drivers,2.0,0,0,1
25932,345593,5065730,F,0,1,1,6,5,2,3,5,4,0,1,0,0,0,Private service staff,3.0,0,X,1
25933,236752,5047974,M,1,1,1,4,5,4,3,5,9,2,1,0,0,0,Laborers,3.0,0,C,1
25934,442560,5113667,F,0,1,0,4,3,2,3,5,2,8,1,0,0,0,,2.0,0,X,1
25935,231983,5047672,F,0,0,1,5,5,4,3,5,6,3,1,1,1,1,Core staff,3.0,-18,X,1
25936,512796,5097035,M,0,0,0,8,3,4,3,5,7,7,1,1,1,0,Core staff,2.0,0,0,1
25937,734219,5146042,F,0,1,0,9,3,2,1,5,3,3,1,0,0,0,Accountants,1.0,0,0,1
25938,428828,5089338,F,0,0,0,1,3,2,2,5,1,8,1,0,0,0,,1.0,0,0,1
25939,436676,5089747,M,0,0,1,1,5,2,1,5,3,1,1,0,0,0,Laborers,2.0,-43,C,1
25940,368988,5067629,F,0,0,1,0,5,2,3,5,4,0,1,0,0,0,Laborers,3.0,0,C,1
25941,413304,5087505,F,1,1,0,4,3,4,3,5,5,6,1,1,1,0,Managers,2.0,-5,X,1
25942,553504,5105941,M,1,0,1,6,5,2,3,5,4,1,1,0,0,1,Drivers,3.0,0,C,1
25943,590635,5114639,M,0,1,0,8,5,2,3,5,8,2,1,0,0,1,Laborers,2.0,0,X,1
25944,358564,5067115,F,0,1,0,5,3,4,1,5,0,8,1,0,0,0,,1.0,0,C,1
25945,78415,5023482,F,0,1,1,2,5,2,3,5,4,1,1,1,1,0,Core staff,3.0,-21,C,1
25946,31219,5010655,M,1,1,2,8,5,2,3,5,6,1,1,0,0,0,Laborers,4.0,-20,C,1
25947,684564,5136938,F,0,0,0,4,3,2,3,5,0,8,1,0,1,0,,2.0,0,C,1
25948,106429,5025103,F,0,1,0,4,3,2,3,5,0,8,1,0,0,0,,2.0,0,C,1
25949,286867,5054331,M,0,0,0,2,5,2,3,5,0,0,1,1,0,0,Laborers,2.0,-13,C,1
25950,39239,5018493,M,1,1,1,9,5,4,3,5,4,1,1,1,1,0,Managers,3.0,0,0,1
25951,7705,5009285,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,-39,X,1
25952,397901,5069399,M,0,1,0,4,5,2,1,5,9,5,1,1,1,0,Core staff,1.0,0,C,1
25953,216318,5045692,F,0,1,0,7,3,4,1,5,6,1,1,1,1,0,Laborers,1.0,0,C,1
25954,371357,5067772,F,0,1,0,1,5,2,3,0,9,7,1,1,0,1,,2.0,-16,X,1
25955,106716,5025119,F,0,1,0,1,5,4,3,5,6,0,1,0,1,0,Core staff,2.0,0,X,1
25956,425765,5089175,F,1,0,1,6,5,4,2,0,6,1,1,1,0,0,Core staff,2.0,0,C,1
25957,411227,5085947,F,0,1,0,8,3,2,2,5,2,4,1,0,1,0,High skill tech staff,1.0,0,0,1
25958,594434,5115593,F,0,1,0,5,5,4,1,5,4,0,1,0,0,0,High skill tech staff,1.0,0,X,1
25959,489267,5095350,M,1,1,0,7,3,4,3,5,0,8,1,0,0,0,,2.0,-3,X,1
25960,295604,5056098,F,0,1,0,1,3,2,3,5,0,8,1,0,1,0,,2.0,0,C,1
25961,101490,5024812,F,0,1,0,9,3,4,3,5,0,8,1,0,0,0,,2.0,0,C,1
25962,559511,5111201,F,1,1,0,5,5,2,3,5,3,3,1,0,0,0,Sales staff,2.0,0,C,1
25963,88515,5024088,F,0,1,0,4,3,2,2,5,2,8,1,0,0,0,,1.0,0,X,1
25964,402669,5078936,F,0,0,0,2,5,3,3,5,8,4,1,0,1,0,Accountants,2.0,-42,0,1
25965,519167,5117424,M,1,0,3,5,5,2,3,5,9,2,1,1,0,0,,5.0,-12,X,1
25966,105580,5025047,F,1,0,3,1,5,2,3,5,8,1,1,1,1,0,,5.0,0,C,1
25967,124229,5028898,M,1,1,0,8,5,1,2,5,2,1,1,1,0,0,Laborers,1.0,-3,C,1
25968,157096,5036183,F,1,1,1,4,3,2,3,5,1,8,1,0,1,0,,3.0,-43,X,1
25969,414267,5087700,M,0,0,0,4,5,2,3,5,1,7,1,0,0,0,Security staff,2.0,-35,C,1
25970,202088,5042024,F,0,0,0,6,3,3,1,5,1,8,1,0,0,0,Managers,1.0,0,C,1
25971,753931,5149358,M,0,1,0,8,3,4,1,5,7,3,1,1,0,0,,1.0,-33,C,1
25972,568084,5113077,F,1,1,1,1,3,2,3,5,6,1,1,0,0,0,Accountants,3.0,0,C,1
25973,2968,5009005,M,0,1,0,5,5,2,3,5,2,0,1,1,1,0,Laborers,2.0,-29,X,1
25974,390532,5068943,F,0,1,0,4,5,4,3,5,3,1,1,0,0,0,,2.0,-9,X,1
25975,543828,5105396,F,0,1,0,2,5,3,1,5,8,7,1,0,0,0,Secretaries,1.0,0,X,1
25976,32253,5010725,F,0,1,0,2,5,2,3,5,1,6,1,0,0,1,High skill tech staff,2.0,-33,0,1
25977,28838,5010516,M,1,1,0,1,5,2,3,5,9,4,1,0,0,1,Sales staff,2.0,0,X,1
25978,454931,5090912,F,1,1,0,2,3,2,3,5,0,8,1,0,1,0,,2.0,-19,X,1
25979,395242,5069238,M,1,1,0,7,3,2,3,5,5,1,1,0,1,1,High skill tech staff,2.0,-36,X,1
25980,402467,5078925,M,0,1,0,8,5,2,3,5,4,6,1,0,1,0,Laborers,2.0,0,0,1
25981,14404,5009665,F,0,0,0,2,3,2,2,5,2,8,1,0,0,0,,1.0,0,C,1
25982,270447,5053400,M,0,1,0,4,3,4,3,5,0,3,1,0,0,0,High skill tech staff,2.0,0,0,1
25983,732991,5145934,M,1,1,1,5,3,4,3,5,5,5,1,0,0,1,,3.0,-27,X,1
25984,706993,5142373,M,1,1,1,1,5,2,3,5,4,6,1,1,1,0,Drivers,3.0,0,0,1
25985,699120,5139849,M,1,1,0,6,3,2,3,1,8,3,1,0,0,0,,2.0,0,X,1
25986,284508,5054208,M,1,0,2,5,5,2,3,0,8,3,1,1,0,0,Laborers,4.0,0,C,1
25987,8101,5009304,F,0,0,0,1,3,2,2,5,0,8,1,0,0,0,,1.0,0,C,1
25988,542106,5105277,M,1,1,0,7,5,4,3,5,4,1,1,0,1,0,,2.0,0,X,1
25989,413197,5087479,M,1,1,0,4,5,2,3,5,0,0,1,1,1,0,High skill tech staff,2.0,-14,X,1
25990,499618,5096154,F,1,0,1,9,3,2,3,5,2,8,1,0,1,0,,3.0,0,C,1
25991,40457,5021240,F,0,1,0,2,3,4,3,5,0,8,1,0,0,0,,2.0,-34,X,1
25992,151909,5033931,F,1,1,1,8,5,2,3,5,5,2,1,1,1,0,Sales staff,3.0,-16,C,1
25993,424169,5089104,F,0,0,0,1,5,2,3,5,5,1,1,0,0,0,Core staff,2.0,0,C,1
25994,431541,5089508,F,1,0,1,9,5,2,3,1,6,4,1,1,1,1,Core staff,3.0,0,0,1
25995,633714,5118256,M,1,0,1,6,5,2,3,5,6,0,1,1,1,0,Laborers,3.0,0,0,1
25996,629064,5117933,F,0,0,0,1,3,2,3,5,1,0,1,0,0,0,,2.0,0,C,1
25997,219816,5045905,M,1,1,0,8,3,2,3,1,4,4,1,0,0,0,Drivers,2.0,0,C,1
25998,250655,5050703,F,1,0,0,4,3,2,3,5,7,4,1,0,0,0,,2.0,0,C,1
25999,54504,5022080,F,0,1,0,0,5,2,3,5,2,4,1,1,1,0,,2.0,-1,C,1
26000,723187,5143236,F,1,1,1,9,3,4,1,5,9,3,1,0,0,0,Managers,2.0,0,0,1
26001,675133,5135527,F,1,1,1,4,3,4,3,5,3,7,1,0,0,0,,3.0,-7,X,1
26002,228419,5046402,F,0,1,0,4,3,2,1,5,0,8,1,0,0,0,,1.0,-20,C,1
26003,229406,5046458,F,0,1,0,0,3,2,2,5,0,8,1,0,0,0,,1.0,-17,C,1
26004,698825,5139815,M,0,1,0,1,5,2,3,5,4,0,1,1,1,0,Laborers,2.0,-24,C,1
26005,278502,5053880,F,1,1,2,4,3,4,3,5,4,7,1,0,0,0,Managers,4.0,0,X,1
26006,483090,5094928,M,1,1,0,9,3,4,3,5,4,7,1,0,0,0,Drivers,2.0,0,C,1
26007,463378,5091453,F,0,1,2,0,5,2,3,5,4,6,1,0,0,0,Cleaning staff,4.0,0,C,1
26008,605546,5116257,M,1,1,2,8,5,2,3,5,6,2,1,0,0,0,Laborers,4.0,0,X,1
26009,59459,5022352,F,0,1,1,7,5,2,1,5,1,0,1,0,0,0,Core staff,2.0,0,X,1
26010,576759,5113656,F,0,1,0,7,3,2,3,4,0,8,1,0,0,0,,2.0,-33,X,1
26011,710102,5142554,F,1,1,0,6,5,4,3,5,3,4,1,0,0,0,Secretaries,2.0,0,C,1
26012,74671,5023249,M,1,1,2,7,5,2,3,1,7,0,1,0,0,0,,4.0,0,0,1
26013,724199,5143282,M,1,1,0,9,5,2,3,5,3,6,1,0,0,0,Sales staff,2.0,0,X,1
26014,746888,5148935,F,0,1,0,7,5,2,3,5,7,3,1,0,0,0,Sales staff,2.0,0,0,1
26015,260243,5052735,F,0,1,2,5,3,2,3,5,9,7,1,0,0,1,High skill tech staff,4.0,-14,C,1
26016,670393,5132618,F,1,1,3,7,3,2,3,5,6,3,1,0,0,0,Sales staff,5.0,0,0,1
26017,657440,5126228,F,1,0,0,5,3,4,2,5,0,8,1,0,0,0,,1.0,0,0,1
26018,69185,5022906,M,0,0,0,6,5,2,3,5,4,2,1,0,0,0,Core staff,2.0,0,C,1
26019,207473,5044627,F,1,0,1,2,3,4,1,5,9,4,1,0,0,0,Accountants,2.0,-28,X,1
26020,318178,5061728,F,0,1,0,2,3,2,1,5,0,8,1,0,1,0,,1.0,-1,X,1
26021,392544,5069058,M,1,0,0,7,3,2,3,5,3,3,1,0,0,0,Laborers,2.0,0,C,1
26022,757309,5149565,F,0,1,0,2,3,2,3,5,4,6,1,0,0,0,Accountants,2.0,0,C,1
26023,525509,5117745,M,1,0,0,8,5,2,3,5,4,4,1,0,0,0,Managers,2.0,0,C,1
26024,614398,5116785,F,0,0,1,0,3,2,3,5,8,4,1,0,0,0,,3.0,0,C,1
26025,109075,5025868,F,0,1,0,1,3,2,2,5,1,8,1,0,0,0,,1.0,-39,X,1
26026,576723,5113655,F,0,1,0,7,3,2,3,4,0,8,1,0,0,0,,2.0,-10,C,1
26027,423193,5089054,F,1,0,0,4,5,2,3,5,3,2,1,0,1,0,,2.0,0,C,1
26028,651022,5125834,M,1,1,0,8,5,2,3,5,3,3,1,0,0,0,,2.0,-2,C,1
26029,750803,5149193,M,0,1,1,4,5,2,3,5,9,7,1,0,0,0,Laborers,3.0,0,X,1
26030,440033,5089973,M,0,0,0,2,5,2,1,5,9,6,1,0,0,0,Cooking staff,1.0,0,C,1
26031,499392,5096139,M,0,0,0,2,5,2,3,5,3,3,1,0,0,0,Drivers,2.0,-29,X,1
26032,353428,5066790,M,1,0,1,4,5,2,3,5,4,4,1,0,0,0,Drivers,3.0,0,C,1
26033,641209,5125220,F,0,1,1,0,5,2,1,5,3,0,1,1,1,0,Managers,2.0,0,C,1
26034,544719,5105433,M,0,1,2,1,5,2,3,5,5,3,1,0,0,0,,4.0,0,C,1
26035,485067,5095093,F,0,1,2,6,5,4,3,5,6,2,1,0,1,0,High skill tech staff,4.0,0,X,1
26036,272497,5053536,F,0,1,0,6,3,4,1,5,1,8,1,0,0,0,,1.0,0,0,1
26037,715208,5142822,M,1,0,1,5,5,4,1,5,5,0,1,0,1,0,Managers,2.0,0,0,1
26038,471253,5091879,F,1,1,0,6,3,2,3,5,3,0,1,0,0,0,Accountants,2.0,0,0,1
26039,564529,5112825,F,0,1,0,0,3,2,3,5,9,5,1,0,0,1,Sales staff,2.0,0,C,1
26040,414933,5087855,F,1,0,0,6,5,2,3,5,2,0,1,0,1,0,Medicine staff,2.0,-7,X,1
26041,773026,5089433,F,1,0,2,0,5,2,3,4,8,5,1,1,0,0,Sales staff,4.0,0,3,0
26042,429088,5089355,F,0,0,0,2,5,4,3,5,0,1,1,1,0,0,Accountants,2.0,0,C,1
26043,413518,5087540,M,0,1,0,0,3,4,1,5,9,4,1,0,1,0,Laborers,1.0,0,C,1
26044,253907,5051007,F,0,0,0,8,3,4,3,5,8,5,1,0,0,0,Managers,2.0,0,C,1
26045,209504,5045065,M,0,1,2,9,5,2,3,5,6,0,1,0,1,0,Drivers,4.0,0,0,1
26046,469405,5091774,F,0,1,0,7,5,3,1,5,2,4,1,0,0,0,Managers,1.0,0,X,1
26047,756587,5149531,F,0,1,0,2,5,2,3,5,7,2,1,0,0,0,Core staff,2.0,0,C,1
26048,240255,5048195,M,1,1,0,7,5,4,1,5,9,6,1,1,1,0,High skill tech staff,1.0,-4,C,1
26049,414116,5087652,F,0,1,0,2,3,2,2,5,0,8,1,0,0,0,,1.0,-32,0,1
26050,481958,5094866,F,0,1,0,0,5,2,2,5,5,4,1,1,1,0,Laborers,1.0,-2,X,1
